idade,tempo_cliente_meses,genero,tipo_contrato,tipo_internet,valor_mensal,valor_total,num_servicos_extra,suporte_tecnico,pagamento_automatico,forma_pagamento,num_reclamacoes_12m,atrasos_pagamento_12m,uso_dados_gb,churn
43,47,F,anual,fibra,92.03,4282.13,2,nao,sim,debito_automatico,1,1,295.2,0
33,19,F,anual,dsl,89.4,1494.02,5,sim,sim,boleto,2,3,154.9,0
44,66,F,bianual,fibra,139.49,9386.04,4,sim,nao,pix,1,1,137.9,0
49,69,F,mensal,fibra,102.69,6700.25,3,nao,sim,boleto,3,0,248.0,0
28,12,F,bianual,fibra,133.97,1546.16,5,sim,sim,pix,2,1,157.9,0
24,53,F,mensal,dsl,90.88,4718.85,7,nao,nao,cartao_credito,2,1,77.8,0
29,67,F,bianual,dsl,52.19,3349.8,1,nao,nao,cartao_credito,0,2,227.7,0
79,10,F,mensal,fibra,129.1,1242.76,4,sim,sim,cartao_credito,3,0,40.0,0
62,54,M,mensal,fibra,138.29,7459.48,6,nao,sim,cartao_credito,0,1,46.7,0
25,68,F,bianual,fibra,102.99,7082.42,2,sim,nao,boleto,2,0,56.3,0
36,17,F,mensal,fibra,99.49,1541.2,2,sim,nao,pix,1,0,95.2,1
43,42,M,bianual,fibra,74.03,3216.25,0,nao,sim,boleto,2,0,105.7,0
29,58,F,bianual,fibra,111.55,5957.35,2,nao,sim,debito_automatico,0,0,73.8,0
70,25,F,anual,dsl,84.73,1915.88,4,sim,sim,cartao_credito,1,1,76.8,0
76,18,F,anual,dsl,98.83,1622.9,7,sim,nao,debito_automatico,1,3,109.6,0
33,29,M,bianual,dsl,87.24,2331.87,4,sim,sim,cartao_credito,1,3,40.1,0
19,25,M,anual,dsl,75.65,1727.44,2,nao,sim,cartao_credito,2,2,129.7,0
34,53,M,bianual,nenhuma,71.39,3854.61,6,nao,sim,cartao_credito,1,0,7.2,0
54,27,F,anual,nenhuma,33.93,881.51,1,nao,nao,cartao_credito,4,3,86.0,0
68,28,F,mensal,fibra,98.31,2872.5,1,sim,sim,cartao_credito,1,1,56.0,1
39,69,F,bianual,fibra,116.35,6958.73,4,nao,sim,pix,2,1,287.3,0
34,42,M,bianual,fibra,138.43,5655.89,6,nao,sim,cartao_credito,2,2,69.5,0
33,67,M,bianual,nenhuma,38.88,2264.24,1,sim,nao,cartao_credito,1,0,95.5,0
18,52,F,bianual,fibra,98.28,4812.97,0,nao,nao,cartao_credito,0,1,72.2,0
18,64,F,bianual,fibra,136.33,8084.23,5,nao,nao,pix,0,1,33.9,0
44,15,F,anual,dsl,81.6,1207.05,4,nao,sim,boleto,1,1,32.6,0
56,68,M,bianual,dsl,100.09,6799.92,5,sim,sim,cartao_credito,1,0,27.5,0
18,68,M,anual,dsl,82.72,5049.07,3,sim,sim,cartao_credito,1,0,85.0,0
30,3,F,anual,dsl,49.32,131.5,0,nao,nao,pix,0,0,67.3,0
74,26,F,mensal,dsl,67.29,1633.9,2,nao,nao,pix,5,1,17.5,0
79,30,M,anual,nenhuma,54.44,1467.26,3,nao,sim,boleto,0,1,262.5,0
57,31,F,bianual,fibra,125.02,3818.74,3,nao,sim,boleto,1,0,137.9,0
50,57,F,bianual,nenhuma,66.51,3614.94,7,sim,sim,cartao_credito,1,0,96.9,0
54,51,F,anual,dsl,76.12,3941.89,1,nao,nao,boleto,3,0,11.0,0
40,16,M,anual,fibra,115.31,1930.3,2,nao,sim,pix,3,0,115.2,0
30,44,M,anual,nenhuma,34.59,1408.76,1,nao,sim,debito_automatico,1,1,92.9,0
41,71,F,mensal,nenhuma,55.07,4036.65,4,nao,sim,cartao_credito,1,2,158.0,0
61,32,F,anual,dsl,106.12,3414.29,6,nao,sim,pix,1,2,47.5,0
59,67,F,bianual,nenhuma,75.88,4472.99,7,nao,sim,boleto,2,0,58.9,0
59,47,F,mensal,fibra,96.58,4617.27,1,nao,nao,pix,2,1,103.7,1
55,67,M,bianual,fibra,102.2,6479.7,3,sim,nao,pix,2,0,57.0,0
21,66,M,anual,fibra,116.07,7598.05,5,nao,sim,debito_automatico,2,1,114.1,0
56,2,M,bianual,nenhuma,43.66,86.49,0,nao,sim,cartao_credito,3,3,33.0,0
72,58,F,bianual,dsl,95.5,5689.62,5,nao,nao,cartao_credito,1,2,80.0,0
58,14,M,bianual,nenhuma,34.63,485.9,1,nao,nao,cartao_credito,3,2,48.2,0
53,60,F,bianual,dsl,54.75,3334.03,0,nao,nao,boleto,0,1,152.6,0
31,59,F,bianual,dsl,48.38,2609.46,0,sim,nao,boleto,2,0,305.3,0
67,19,F,anual,fibra,143.54,2848.97,7,sim,nao,pix,3,0,256.8,1
45,5,F,mensal,fibra,130.73,642.09,5,nao,nao,boleto,2,1,15.3,1
34,31,F,anual,fibra,136.43,4249.37,6,nao,sim,boleto,1,2,121.3,0
48,22,F,anual,dsl,88.98,2000.19,5,nao,sim,pix,1,0,47.5,0
25,40,F,anual,fibra,141.84,4963.02,6,nao,sim,cartao_credito,0,1,32.2,0
75,6,M,bianual,nenhuma,50.51,277.99,3,nao,nao,cartao_credito,2,1,118.9,0
61,4,M,mensal,dsl,106.14,431.86,6,sim,nao,cartao_credito,1,1,32.2,0
38,32,F,bianual,fibra,95.64,3165.75,0,sim,nao,debito_automatico,3,1,186.3,0
67,56,F,anual,nenhuma,55.64,3119.64,4,nao,sim,cartao_credito,1,0,120.7,0
21,23,F,bianual,dsl,101.65,2212.78,6,nao,sim,cartao_credito,0,1,160.7,0
41,24,M,bianual,dsl,122.86,2654.44,7,nao,nao,cartao_credito,2,0,103.9,0
58,12,F,anual,fibra,98.45,1128.24,2,nao,nao,boleto,2,1,28.6,1
19,21,F,anual,fibra,83.01,1620.24,1,sim,nao,debito_automatico,4,0,65.3,0
61,22,F,mensal,fibra,134.44,3037.91,5,nao,sim,debito_automatico,1,0,208.9,1
68,19,M,bianual,dsl,49.97,914.73,0,nao,nao,cartao_credito,1,0,77.8,0
54,25,F,bianual,dsl,94.38,2190.59,6,sim,nao,boleto,2,0,73.6,0
30,21,F,mensal,nenhuma,72.08,1437.54,5,nao,nao,cartao_credito,3,0,224.5,0
64,50,F,mensal,nenhuma,63.84,3309.19,5,sim,nao,debito_automatico,1,1,101.4,1
39,25,M,anual,fibra,95.89,2331.69,2,nao,nao,boleto,0,0,194.1,1
63,55,F,anual,nenhuma,40.48,1994.4,0,sim,sim,cartao_credito,0,1,78.8,0
56,44,M,bianual,fibra,109.11,4560.87,4,sim,sim,boleto,5,0,39.0,0
23,47,M,anual,fibra,105.31,4668.1,2,nao,sim,boleto,1,1,8.7,1
24,43,M,bianual,dsl,63.89,2505.73,3,nao,sim,debito_automatico,2,0,77.4,1
18,67,F,bianual,nenhuma,35.17,2349.93,1,sim,nao,cartao_credito,1,0,93.1,0
22,19,F,bianual,nenhuma,35.87,615.87,2,nao,nao,debito_automatico,0,1,181.5,0
36,71,M,bianual,dsl,109.55,7377.56,6,sim,sim,cartao_credito,2,2,0.8,0
19,15,M,mensal,fibra,145.86,2052.71,7,nao,nao,cartao_credito,1,3,128.8,1
76,10,M,anual,fibra,116.8,1101.86,2,nao,nao,pix,1,1,87.1,1
74,60,M,bianual,fibra,94.56,5465.69,1,sim,sim,boleto,1,0,75.3,0
28,65,F,bianual,dsl,42.16,2703.84,0,nao,nao,debito_automatico,1,0,295.9,0
37,7,M,mensal,fibra,99.9,614.4,1,nao,sim,boleto,0,0,121.4,1
64,44,M,mensal,fibra,87.98,3513.68,0,sim,nao,boleto,1,0,230.4,0
58,37,F,bianual,fibra,115.45,4291.16,5,nao,nao,cartao_credito,1,0,46.4,0
54,16,M,bianual,dsl,86.56,1428.65,5,nao,sim,debito_automatico,2,1,62.7,0
79,38,F,anual,dsl,97.1,3169.29,6,sim,sim,pix,3,1,182.7,1
57,50,F,bianual,fibra,118.44,5120.59,2,sim,nao,pix,0,0,40.6,0
59,42,F,mensal,fibra,143.66,6255.56,6,nao,nao,debito_automatico,2,1,42.6,1
49,38,F,bianual,dsl,60.22,2012.81,1,nao,sim,cartao_credito,1,0,36.0,0
50,64,M,anual,dsl,66.77,4469.24,1,sim,nao,debito_automatico,1,2,55.9,1
36,17,F,anual,fibra,129.68,2239.05,7,nao,nao,boleto,2,1,104.6,1
50,45,F,anual,fibra,141.48,5565.31,7,sim,sim,debito_automatico,3,2,127.8,0
74,23,M,mensal,nenhuma,60.21,1205.5,4,sim,sim,pix,1,0,97.7,0
41,71,F,anual,dsl,88.32,6555.78,4,nao,sim,boleto,2,0,67.1,0
26,19,F,mensal,fibra,125.69,2151.6,5,sim,sim,debito_automatico,0,1,89.7,0
55,63,F,anual,dsl,102.69,6196.03,6,sim,sim,pix,1,0,232.0,0
66,46,F,bianual,dsl,65.7,2711.66,1,sim,nao,cartao_credito,2,0,87.7,0
77,16,M,anual,fibra,89.93,1395.91,0,nao,nao,pix,1,2,63.2,0
51,55,F,bianual,fibra,104.89,5872.82,1,nao,sim,boleto,2,0,6.8,0
66,18,F,mensal,nenhuma,43.55,769.31,2,nao,sim,debito_automatico,1,3,81.7,0
33,19,F,mensal,dsl,67.09,1095.39,1,nao,sim,debito_automatico,0,3,177.1,0
44,25,M,bianual,fibra,135.71,3287.7,4,nao,nao,cartao_credito,0,1,17.0,1
43,50,F,bianual,dsl,69.62,3419.05,1,sim,nao,cartao_credito,2,0,27.7,0
38,29,F,bianual,fibra,135.93,3509.06,4,sim,nao,cartao_credito,1,0,57.4,0
62,41,M,bianual,dsl,89.62,3683.33,5,sim,sim,pix,0,2,50.7,0
72,40,F,bianual,fibra,77.26,3014.31,0,nao,nao,debito_automatico,3,1,94.0,0
38,15,F,bianual,fibra,104.88,1340.22,2,sim,nao,pix,0,0,275.8,0
26,17,F,anual,fibra,120.2,2125.36,4,sim,sim,debito_automatico,1,1,34.1,0
69,23,F,anual,nenhuma,36.68,792.28,0,nao,sim,boleto,1,0,49.8,0
70,17,M,bianual,dsl,85.96,1310.04,5,nao,sim,boleto,3,1,76.5,0
75,67,F,bianual,dsl,102.37,5948.21,6,nao,nao,debito_automatico,0,1,46.5,0
33,28,F,anual,fibra,109.24,2828.97,2,sim,sim,cartao_credito,1,0,93.6,0
62,30,F,anual,dsl,55.8,1525.94,0,sim,sim,boleto,1,0,124.8,0
62,49,M,anual,fibra,120.63,5376.47,4,nao,sim,cartao_credito,2,1,51.0,0
66,57,M,anual,dsl,105.87,6086.73,6,nao,sim,cartao_credito,0,1,158.9,0
67,50,F,bianual,fibra,114.63,5612.19,2,nao,nao,pix,1,2,64.5,0
77,40,M,bianual,dsl,115.29,4042.58,6,nao,sim,cartao_credito,0,0,46.1,0
47,71,F,anual,fibra,138.26,9734.15,6,nao,sim,boleto,0,0,21.7,1
22,65,F,bianual,fibra,99.47,6431.26,2,sim,nao,cartao_credito,1,1,134.1,0
29,15,F,anual,dsl,99.28,1418.99,4,nao,nao,boleto,1,0,106.7,1
72,12,M,anual,fibra,81.38,1024.56,0,nao,sim,cartao_credito,1,1,32.3,1
70,29,F,anual,fibra,136.32,3584.42,4,sim,sim,debito_automatico,2,1,41.4,0
18,61,M,bianual,nenhuma,91.75,4822.67,7,nao,sim,boleto,2,0,100.2,0
40,70,F,bianual,fibra,157.92,9459.93,7,nao,sim,debito_automatico,1,2,128.0,0
33,51,F,bianual,dsl,68.48,3192.51,1,sim,nao,boleto,0,1,109.5,0
37,50,F,bianual,dsl,78.1,3708.12,5,nao,nao,cartao_credito,3,1,133.6,0
57,17,M,anual,dsl,46.69,687.09,0,nao,sim,pix,1,0,333.9,0
49,43,M,bianual,fibra,108.46,4491.97,2,sim,sim,cartao_credito,0,1,160.9,0
47,14,F,mensal,dsl,97.59,1407.49,6,nao,sim,boleto,1,0,136.6,0
44,39,F,anual,dsl,92.48,3640.52,5,nao,nao,boleto,0,1,55.2,0
57,14,F,anual,fibra,118.9,1638.79,3,sim,sim,debito_automatico,2,0,29.3,0
60,6,F,mensal,dsl,109.64,646.23,7,nao,sim,debito_automatico,3,1,209.2,0
20,70,F,bianual,nenhuma,63.25,4410.06,6,nao,sim,cartao_credito,2,0,57.5,0
26,65,M,anual,fibra,97.09,5987.99,0,nao,nao,pix,1,1,117.3,0
39,50,F,bianual,fibra,94.12,4378.27,0,nao,nao,boleto,1,1,20.6,0
45,46,F,anual,dsl,93.01,3899.09,5,sim,sim,debito_automatico,0,0,13.2,0
79,18,F,anual,fibra,151.69,2375.26,7,nao,nao,debito_automatico,2,2,159.9,0
73,42,M,bianual,dsl,63.76,2577.32,1,nao,nao,boleto,5,1,45.2,0
58,54,F,bianual,fibra,132.65,6765.57,4,sim,sim,cartao_credito,1,3,116.5,1
20,39,M,bianual,fibra,139.21,4743.92,6,nao,nao,debito_automatico,3,4,45.7,0
24,21,F,bianual,dsl,113.59,2155.57,6,sim,nao,boleto,0,3,126.0,0
46,29,F,mensal,nenhuma,50.01,1461.08,5,sim,sim,debito_automatico,2,0,80.2,0
54,61,F,bianual,fibra,149.67,8227.12,7,sim,nao,boleto,1,0,69.4,0
58,19,M,bianual,nenhuma,77.82,1382.68,7,sim,sim,debito_automatico,1,0,108.6,0
26,70,M,anual,fibra,131.13,8098.37,6,sim,sim,cartao_credito,1,1,121.6,0
73,55,M,mensal,fibra,139.27,6771.07,5,sim,sim,pix,2,0,49.1,1
48,65,M,anual,dsl,118.11,7686.89,7,sim,nao,cartao_credito,3,0,117.2,0
54,37,M,bianual,fibra,73.95,2362.21,0,sim,nao,pix,4,0,124.0,0
20,17,F,bianual,dsl,60.72,936.25,0,sim,sim,debito_automatico,1,1,157.8,0
69,3,M,anual,fibra,126.75,397.81,4,nao,sim,pix,1,0,194.4,0
51,39,M,anual,fibra,124.22,4578.99,5,sim,sim,pix,0,1,82.7,0
31,29,F,mensal,fibra,139.32,3924.09,7,nao,nao,cartao_credito,0,2,46.0,1
37,9,M,mensal,dsl,82.28,724.35,5,sim,sim,cartao_credito,0,2,36.8,0
39,67,M,anual,nenhuma,30.3,1805.22,1,sim,nao,boleto,1,0,52.2,0
19,70,F,mensal,fibra,144.58,9350.1,7,nao,sim,boleto,2,0,55.9,1
76,27,M,mensal,fibra,96.38,2420.47,0,sim,sim,cartao_credito,0,0,63.3,1
67,49,M,anual,nenhuma,27.16,1192.61,0,nao,sim,pix,0,0,80.8,0
72,30,F,mensal,fibra,121.52,3269.36,5,nao,sim,pix,1,1,95.6,1
39,36,M,bianual,dsl,112.91,3949.21,7,sim,sim,cartao_credito,0,2,99.8,0
52,45,M,anual,dsl,84.97,3333.06,4,sim,nao,cartao_credito,0,3,143.0,1
46,30,M,anual,nenhuma,25.52,670.53,1,nao,sim,boleto,0,0,208.3,0
47,58,M,bianual,fibra,77.28,4323.84,0,sim,sim,pix,2,0,100.5,0
54,14,F,bianual,fibra,151.0,1986.88,7,nao,nao,debito_automatico,1,0,56.0,0
45,49,M,bianual,fibra,109.57,5220.68,2,nao,sim,boleto,4,0,140.9,0
65,71,M,bianual,fibra,134.45,8165.53,5,sim,nao,cartao_credito,0,1,134.7,0
21,62,M,bianual,fibra,100.17,6154.54,2,sim,nao,debito_automatico,1,2,51.3,0
29,4,F,anual,nenhuma,34.37,140.23,1,sim,nao,cartao_credito,2,1,136.3,0
73,9,M,mensal,fibra,119.0,1022.62,5,nao,nao,pix,1,0,36.6,1
72,46,F,anual,fibra,122.11,5719.11,5,nao,sim,boleto,0,0,29.6,0
68,67,M,bianual,fibra,114.27,7119.65,3,sim,sim,debito_automatico,0,0,38.6,0
40,61,F,anual,fibra,124.1,6554.08,4,nao,sim,pix,1,0,143.0,0
46,66,M,anual,dsl,65.97,4029.68,3,sim,sim,cartao_credito,4,1,68.5,0
19,11,M,mensal,fibra,113.54,1173.1,4,sim,sim,boleto,2,0,155.4,0
35,38,F,anual,dsl,100.08,3890.92,6,nao,sim,cartao_credito,1,2,221.0,0
63,53,M,anual,dsl,102.67,4989.56,5,nao,nao,cartao_credito,3,0,213.3,0
39,45,F,bianual,fibra,99.5,4088.05,2,nao,nao,boleto,2,0,50.0,0
47,56,F,anual,dsl,64.12,3689.84,1,nao,sim,boleto,1,1,70.9,0
25,16,F,mensal,fibra,131.96,1900.63,5,nao,nao,debito_automatico,0,1,82.7,0
48,33,M,mensal,fibra,128.0,4133.14,5,nao,nao,cartao_credito,0,1,242.7,0
62,33,F,anual,nenhuma,43.14,1303.08,2,nao,sim,boleto,2,0,49.2,0
53,68,M,bianual,nenhuma,62.24,4402.85,6,nao,nao,debito_automatico,2,2,173.4,0
52,15,F,mensal,fibra,108.75,1448.43,3,nao,nao,boleto,3,0,116.6,0
74,24,F,mensal,fibra,117.47,2804.58,2,nao,nao,boleto,1,2,6.8,1
32,2,F,mensal,fibra,134.04,257.36,4,nao,nao,debito_automatico,0,0,66.6,1
36,11,F,mensal,dsl,69.74,802.23,1,nao,sim,pix,0,1,34.6,0
56,71,F,anual,dsl,103.8,7729.53,5,sim,nao,boleto,0,1,64.8,0
47,62,F,anual,fibra,131.39,8217.37,7,nao,nao,debito_automatico,2,3,7.3,0
78,19,M,anual,nenhuma,73.41,1214.43,7,nao,nao,cartao_credito,2,0,253.0,1
21,51,F,bianual,dsl,76.51,3682.72,3,nao,sim,cartao_credito,0,2,59.8,0
25,43,M,bianual,fibra,125.33,5501.84,2,nao,nao,boleto,2,0,65.3,0
39,66,M,mensal,nenhuma,46.5,3000.55,3,sim,nao,cartao_credito,2,1,236.5,0
46,22,F,anual,dsl,60.96,1375.71,0,nao,nao,cartao_credito,0,2,24.9,0
73,72,M,bianual,fibra,133.03,9672.73,5,sim,sim,cartao_credito,1,0,119.9,0
48,27,F,mensal,dsl,81.85,2016.78,3,nao,sim,pix,0,0,44.8,0
45,52,M,bianual,nenhuma,24.81,1146.93,0,nao,sim,boleto,2,2,13.6,0
28,29,M,anual,nenhuma,47.4,1257.09,4,nao,nao,debito_automatico,1,1,131.0,0
44,49,F,mensal,fibra,108.39,5253.69,5,sim,sim,cartao_credito,1,1,198.3,1
50,25,M,mensal,dsl,73.25,1732.75,1,nao,nao,pix,2,0,78.9,0
54,61,F,bianual,nenhuma,44.07,2308.6,3,sim,nao,cartao_credito,1,1,145.6,0
55,46,F,bianual,nenhuma,66.06,3034.19,7,sim,sim,cartao_credito,2,1,49.0,0
44,21,F,bianual,fibra,133.5,2408.04,5,nao,nao,pix,1,2,122.9,1
27,70,M,anual,dsl,106.35,6937.24,6,nao,sim,cartao_credito,2,0,84.8,0
27,52,F,bianual,nenhuma,55.14,2702.29,3,nao,sim,pix,1,1,53.9,0
27,31,M,mensal,fibra,122.93,3622.6,3,nao,sim,pix,0,1,33.1,0
56,10,M,mensal,fibra,106.65,936.19,3,sim,nao,pix,1,3,195.8,1
71,71,M,bianual,dsl,72.0,5109.74,3,sim,nao,boleto,1,0,87.3,0
72,55,M,bianual,dsl,60.45,3390.83,1,nao,sim,debito_automatico,2,0,61.6,0
37,49,F,anual,dsl,61.57,2985.49,0,nao,nao,cartao_credito,1,0,68.3,0
22,60,M,anual,fibra,121.18,7563.19,6,nao,sim,debito_automatico,2,2,125.7,0
57,44,M,anual,dsl,88.03,3491.8,4,sim,sim,cartao_credito,1,0,142.3,0
20,17,F,anual,fibra,129.46,1941.44,4,sim,nao,boleto,1,3,85.3,0
56,18,F,mensal,dsl,94.13,1462.99,4,nao,nao,debito_automatico,2,1,118.1,0
41,6,M,anual,fibra,119.67,713.93,3,nao,nao,cartao_credito,2,2,64.6,0
70,5,M,mensal,fibra,154.5,681.67,7,sim,nao,debito_automatico,1,1,71.4,0
56,53,M,bianual,nenhuma,27.02,1485.96,3,sim,sim,boleto,0,1,132.5,0
63,62,F,anual,dsl,99.91,6006.54,4,sim,sim,debito_automatico,0,0,62.7,0
43,12,F,anual,fibra,124.64,1511.87,4,sim,sim,cartao_credito,3,0,30.7,1
70,42,F,anual,fibra,108.68,4276.72,1,nao,nao,boleto,0,0,127.6,0
50,9,F,mensal,dsl,53.6,480.94,1,nao,nao,cartao_credito,1,1,111.6,1
56,30,M,anual,nenhuma,20.0,563.24,1,sim,sim,cartao_credito,1,1,159.5,0
40,57,F,bianual,fibra,120.29,6566.86,2,nao,sim,pix,0,2,126.2,0
45,59,M,bianual,nenhuma,25.59,1516.93,1,nao,sim,pix,1,3,109.4,0
70,69,M,anual,fibra,95.51,5915.56,1,sim,nao,pix,0,0,26.6,1
42,23,M,anual,dsl,115.22,2721.35,7,nao,sim,pix,0,0,83.5,0
19,69,M,bianual,fibra,112.18,7688.25,2,nao,nao,debito_automatico,0,2,56.2,1
41,57,F,anual,fibra,146.63,8352.13,6,sim,sim,boleto,0,1,125.5,0
42,25,M,bianual,nenhuma,50.79,1139.77,3,nao,nao,cartao_credito,2,1,252.6,0
43,24,M,bianual,fibra,129.57,2699.28,6,sim,sim,debito_automatico,1,0,140.3,0
22,8,M,anual,nenhuma,78.65,543.99,6,nao,sim,pix,0,1,24.8,0
26,67,F,bianual,fibra,143.78,9434.85,6,nao,sim,cartao_credito,1,1,104.8,0
38,15,F,anual,fibra,91.48,1207.54,2,nao,sim,boleto,3,2,56.5,1
44,20,F,anual,nenhuma,36.35,763.23,0,sim,nao,cartao_credito,0,0,135.0,0
19,30,F,anual,dsl,51.1,1597.71,2,sim,nao,debito_automatico,3,2,151.0,0
42,10,F,bianual,fibra,138.28,1183.45,5,nao,sim,cartao_credito,0,1,81.6,0
37,59,M,anual,dsl,89.93,5279.4,5,nao,sim,pix,0,2,63.3,0
20,51,M,bianual,fibra,135.64,6240.78,5,nao,sim,pix,0,1,109.2,1
33,12,M,anual,nenhuma,85.08,937.43,7,sim,nao,debito_automatico,2,1,51.2,0
35,12,M,mensal,fibra,97.7,1052.89,1,nao,sim,boleto,2,3,154.0,0
26,2,F,mensal,dsl,82.61,167.88,3,sim,sim,debito_automatico,2,0,126.9,0
64,69,M,bianual,fibra,113.31,8043.17,3,sim,sim,pix,1,1,61.2,0
22,32,M,anual,dsl,68.71,1886.68,1,nao,nao,cartao_credito,2,3,34.9,0
53,48,F,bianual,nenhuma,82.48,3579.0,5,nao,sim,boleto,1,1,101.0,0
59,11,M,mensal,dsl,44.27,457.63,0,nao,nao,boleto,1,1,174.0,0
67,17,M,bianual,fibra,120.49,1954.85,7,sim,nao,cartao_credito,2,2,146.7,0
51,39,M,bianual,fibra,86.67,2932.36,0,nao,sim,boleto,1,2,30.2,0
51,16,F,bianual,fibra,86.13,1400.14,0,nao,sim,cartao_credito,0,2,117.9,0
65,45,M,anual,nenhuma,29.98,1398.74,1,sim,sim,debito_automatico,0,0,126.9,0
70,67,M,anual,fibra,138.59,8640.86,7,nao,nao,boleto,4,1,72.1,0
31,22,M,bianual,dsl,109.98,2471.45,6,nao,sim,cartao_credito,1,1,87.6,1
67,44,F,mensal,fibra,134.95,5850.34,7,sim,sim,pix,0,1,141.4,1
46,66,M,anual,nenhuma,76.61,4896.22,6,nao,sim,debito_automatico,2,0,94.7,0
24,65,M,bianual,dsl,116.11,7651.38,7,nao,nao,debito_automatico,2,2,10.9,0
55,1,F,anual,dsl,81.53,77.01,3,nao,nao,debito_automatico,0,2,43.4,0
78,8,F,anual,nenhuma,28.9,221.85,0,sim,sim,debito_automatico,2,1,60.4,0
26,72,M,bianual,nenhuma,56.59,3687.13,3,nao,nao,cartao_credito,0,0,44.4,0
18,67,M,bianual,dsl,63.43,4217.67,1,nao,sim,boleto,0,1,153.3,0
74,24,M,anual,dsl,60.23,1274.68,1,nao,sim,boleto,1,1,114.7,0
55,38,F,bianual,dsl,98.89,3376.9,5,sim,sim,debito_automatico,1,0,26.4,0
31,42,M,bianual,fibra,102.8,4084.38,1,sim,nao,cartao_credito,1,4,112.9,0
67,49,F,bianual,fibra,113.12,5138.6,2,nao,nao,boleto,0,1,161.5,0
42,55,F,mensal,dsl,65.3,3224.86,3,nao,sim,cartao_credito,4,0,72.5,0
38,27,F,anual,dsl,53.53,1283.98,0,nao,sim,debito_automatico,2,0,107.7,0
35,65,M,bianual,fibra,121.48,8071.33,5,nao,sim,cartao_credito,0,0,91.7,0
55,5,F,anual,fibra,142.49,689.77,6,nao,sim,debito_automatico,2,0,33.0,1
26,3,F,mensal,dsl,92.81,257.68,4,sim,sim,debito_automatico,1,0,113.2,0
40,69,F,bianual,fibra,87.8,6174.25,0,nao,sim,cartao_credito,1,2,55.4,0
36,13,M,bianual,dsl,97.17,1282.2,6,nao,sim,debito_automatico,1,0,217.3,0
21,72,F,anual,dsl,83.78,5261.11,3,sim,sim,cartao_credito,1,0,31.1,0
65,21,F,anual,fibra,104.93,2123.01,2,sim,sim,boleto,3,1,84.3,0
18,27,F,anual,fibra,157.41,3872.33,7,nao,sim,cartao_credito,2,1,167.8,1
77,3,F,mensal,fibra,152.18,437.44,6,nao,nao,pix,0,2,61.2,1
23,68,F,anual,fibra,122.01,8243.58,3,nao,sim,cartao_credito,1,2,111.7,0
40,26,M,anual,dsl,80.86,1790.58,3,nao,nao,pix,2,1,500.0,0
24,13,F,bianual,dsl,125.6,1555.59,7,nao,sim,debito_automatico,1,1,159.6,1
40,35,F,anual,nenhuma,34.93,1110.5,1,nao,sim,boleto,1,3,115.9,0
55,12,F,mensal,fibra,110.17,1264.93,3,nao,sim,cartao_credito,0,0,145.9,1
23,57,M,anual,dsl,81.6,4055.7,4,nao,sim,cartao_credito,0,3,120.2,0
50,6,M,anual,fibra,100.37,610.36,2,sim,nao,cartao_credito,1,3,41.8,1
65,36,F,bianual,dsl,70.95,2448.8,2,nao,sim,debito_automatico,1,1,109.2,0
46,29,F,mensal,fibra,93.7,2424.41,0,nao,sim,boleto,1,1,320.6,1
24,3,M,bianual,dsl,59.68,179.74,2,sim,sim,pix,2,3,192.5,0
60,4,M,mensal,dsl,67.41,231.23,2,sim,sim,debito_automatico,1,1,68.4,1
29,38,F,anual,fibra,139.7,5141.72,6,sim,nao,cartao_credito,0,0,74.9,0
19,29,F,anual,nenhuma,46.15,1271.9,2,sim,nao,boleto,1,1,335.0,0
45,10,M,anual,fibra,97.79,838.97,1,nao,sim,debito_automatico,1,0,84.3,0
34,10,M,anual,fibra,139.96,1259.56,6,nao,sim,pix,2,2,62.1,1
19,58,M,mensal,dsl,61.09,3066.4,2,nao,sim,cartao_credito,1,2,42.9,0
66,53,M,bianual,dsl,103.71,5477.27,7,sim,sim,debito_automatico,1,2,97.1,0
55,44,F,bianual,fibra,89.51,3903.6,0,sim,sim,debito_automatico,1,0,59.0,0
74,61,F,bianual,fibra,94.08,4980.54,0,nao,sim,debito_automatico,2,0,94.1,0
47,5,F,bianual,fibra,147.85,644.51,7,sim,sim,debito_automatico,1,2,113.6,0
45,50,F,bianual,nenhuma,20.0,1026.06,0,sim,sim,debito_automatico,3,0,208.8,0
70,55,M,anual,dsl,53.11,2600.23,0,nao,sim,pix,2,1,73.8,1
23,15,M,mensal,fibra,142.09,1941.09,5,nao,nao,cartao_credito,5,0,10.5,1
40,39,M,bianual,fibra,110.35,4247.08,2,nao,nao,debito_automatico,2,1,70.9,0
67,56,M,bianual,nenhuma,47.7,2302.96,3,sim,sim,cartao_credito,0,1,71.6,0
36,44,F,bianual,nenhuma,40.79,1865.71,3,sim,nao,debito_automatico,0,0,67.2,0
72,18,M,bianual,fibra,100.29,1542.74,2,nao,sim,boleto,3,0,81.5,0
35,48,F,bianual,dsl,79.05,3869.64,3,nao,sim,pix,0,2,15.4,0
43,55,M,bianual,fibra,108.21,5488.41,2,nao,nao,debito_automatico,0,2,32.4,0
73,1,M,anual,fibra,102.52,90.22,1,nao,sim,debito_automatico,3,1,64.8,1
33,41,M,mensal,nenhuma,36.1,1369.83,1,sim,nao,cartao_credito,4,0,159.4,1
78,37,F,bianual,nenhuma,22.04,851.82,0,nao,nao,pix,1,3,85.7,0
